archivo;punto;tipo_cod;tipo;letra;numero;agenda;tiporeg;anulado;fecha;vencimiento;importe;tc;importe_divisa;divisa;moneda_cc;cae;fecha_recepcion;cobrador;leyenda
ac1h0426.fac;01900;05;RC;;00001227;00000044;4;0;2026-04-30;;410.87;;;;;;2026-04-30;0;
ac1h0426.fac;01900;05;RC;;00001272;00000296;4;0;2026-04-30;;225.0;;;;;;2026-04-30;0;
ac1h0426.fac;01900;05;RC;;00007961;00000132;4;0;2026-04-30;;1909.44;;;;;;2026-04-30;0;
ac1h0426.fac;01900;02;FA;B;19211984;00000296;2;0;2026-04-30;2026-04-30;225.0;1.0;225.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19212010;00000181;2;0;2026-04-30;2026-04-30;611.62;1.0;611.62;0;S;;;;
ac1h0526.fac;00003;05;RC;;00007882;00000007;4;0;2026-05-04;;1415000.0;;;;;;2026-05-04;0;
ac1h0526.fac;01900;02;FA;A;00000234;00000136;2;0;2026-05-04;2026-05-04;637.87;1.0;637.87;0;S;;;;
ac1h0526.fac;01900;05;RC;;00001214;00000045;4;0;2026-05-04;;1871.94;;;;;;2026-05-04;0;
ac1h0526.fac;01900;05;RC;;00007884;00000043;4;0;2026-05-04;;703.86;;;;;;2026-05-04;0;
ac1h0526.fac;01900;02;FA;B;19211987;00000221;2;0;2026-05-04;2026-05-04;1002.35;1.0;1002.35;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212021;00000333;2;0;2026-05-04;2026-05-04;135.0;1.0;135.0;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001253;00000067;2;0;2026-05-05;2026-05-05;1205683.7;1.0;1205683.7;0;S;86184250751277.0;;;
ac1h0526.fac;00003;02;FA;A;00001254;00000067;2;0;2026-05-05;2026-05-05;2929078.91;1.0;2929078.91;0;S;86184251313880.0;;;
ac1h0526.fac;01900;05;RC;;00001210;00000221;4;0;2026-05-05;;1000.0;;;;;;2026-05-05;0;
ac1h0526.fac;01900;05;RC;;00001212;00000136;4;0;2026-05-05;;1908.62;;;;;;2026-05-05;0;
ac1h0526.fac;00003;05;RC;;00101035;00000139;4;0;2026-05-06;;5487228.25;;;;;;2026-05-06;0;
ac1h0526.fac;01900;05;RC;;00001211;00000328;4;0;2026-05-06;;1522.0;;;;;;2026-05-06;0;
ac1h0526.fac;01900;05;RC;;00001213;00000048;4;0;2026-05-06;;68.91;;;;;;2026-05-06;0;
ac1h0526.fac;01900;02;FA;B;19211991;00000328;2;0;2026-05-06;2026-05-06;1522.0;1.0;1522.0;0;S;;;;
ac1h0526.fac;00003;04;NC;A;00000163;00000005;2;0;2026-05-07;2026-05-07;299642.2;1430.0;209.54;1;S;86194531407294.0;;;
ac1h0526.fac;00003;05;RC;;00007886;00000207;4;0;2026-05-07;;500000.0;;;;;;2026-05-07;0;
ac1h0526.fac;01900;05;RC;;00001215;00000214;4;0;2026-05-07;;192.59;;;;;;2026-05-07;0;
ac1h0526.fac;01900;05;RC;;00007887;00000040;4;0;2026-05-07;;468.21;;;;;;2026-05-07;0;
ac1h0526.fac;01900;02;FA;B;19211992;00000221;2;0;2026-05-07;2026-05-07;314.32;1.0;314.32;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19211993;00000214;2;0;2026-05-07;2026-05-07;192.59;1.0;192.59;0;S;;;;
ac1h0526.fac;00003;05;RC;;00101043;00000005;4;0;2026-05-08;;1462111.38;;;;;;2026-05-08;0;
ac1h0526.fac;01900;05;RC;;00001218;00000252;4;0;2026-05-08;;500.0;;;;;;2026-05-08;0;
ac1h0526.fac;01900;05;RC;;00001221;00000024;4;0;2026-05-08;;400.06;;;;;;2026-05-08;0;
ac1h0526.fac;01900;05;RC;;00007962;00000329;4;0;2026-05-08;;2787.9;;;;;;2026-05-08;0;
ac1h0526.fac;01900;02;FA;B;19211997;00000329;2;0;2026-05-08;2026-05-08;2787.9;1.0;2787.9;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212005;00000144;2;0;2026-05-08;2026-05-08;196.12;1.0;196.12;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212152;00000350;2;0;2026-05-08;2026-05-08;383.99;1.0;383.99;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001255;00000308;2;0;2026-05-11;2026-05-11;388417.5;1415.0;274.5;1;S;86195104569733.0;;;
ac1h0526.fac;00003;05;RC;;00101038;00000308;4;0;2026-05-11;;388417.5;;;;;;2026-05-11;0;
ac1h0526.fac;00003;05;RC;;00101041;00000233;4;0;2026-05-11;;186692.4;;;;;;2026-05-11;0;
ac1h0526.fac;01900;05;RC;;00001220;00000181;4;0;2026-05-11;;1223.24;;;;;;2026-05-11;0;
ac1h0526.fac;01900;05;RC;;00001228;00000221;4;0;2026-05-11;;1000.0;;;;;;2026-05-11;0;
ac1h0526.fac;01900;05;RC;;00007731;00000006;4;0;2026-05-11;;557.37;;;;;;2026-05-11;0;
ac1h0526.fac;01900;05;RC;;00007888;00000068;4;0;2026-05-11;;294.77;;;;;;2026-05-11;0;
ac1h0526.fac;01900;02;FA;B;19212008;00000204;2;0;2026-05-11;2026-05-11;64.75;1.0;64.75;0;S;;;;
ac1h0526.fac;01900;05;RC;;00007889;00000064;4;0;2026-05-12;;227.15;;;;;;2026-05-12;0;
ac1h0526.fac;01900;05;RC;;00007890;00000325;4;0;2026-05-12;;400.0;;;;;;2026-05-12;0;
ac1h0526.fac;00003;02;FA;A;00001256;00000172;2;0;2026-05-13;2026-05-13;1184999.25;1410.0;840.43;1;S;86195368004591.0;;;
ac1h0526.fac;00003;05;RC;;00101039;00000172;4;0;2026-05-13;;1184999.25;;;;;;2026-05-13;0;
ac1h0526.fac;01900;05;RC;;00001219;00000204;4;0;2026-05-13;;64.75;;;;;;2026-05-13;0;
ac1h0526.fac;01900;05;RC;;00001224;00000332;4;0;2026-05-13;;125.85;;;;;;2026-05-13;0;
ac1h0526.fac;01900;02;FA;B;19212017;00000293;2;0;2026-05-13;2026-05-13;383.99;1.0;383.99;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212019;00000332;2;0;2026-05-13;2026-05-13;125.85;1.0;125.85;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001257;00000013;2;0;2026-05-14;2026-05-14;1025282.6;1420.0;722.03;1;S;86205526105338.0;;;
ac1h0526.fac;00003;02;FA;A;00001258;00000005;2;0;2026-05-14;2026-05-14;378557.8;1420.0;266.59;1;S;86205526772508.0;;;
ac1h0526.fac;00003;02;FA;A;00001259;00000207;2;0;2026-05-14;2026-05-14;750668.8;1420.0;528.64;1;S;86205527302160.0;;;
ac1h0526.fac;00003;02;FA;A;00001260;00000275;2;0;2026-05-14;2026-05-14;97767.0;1420.0;68.85;1;S;86205528754784.0;;;
ac1h0526.fac;00003;02;FA;A;00001261;00000004;2;0;2026-05-14;2026-05-14;5719334.0;1420.0;4027.7;1;S;86205530176758.0;;;
ac1h0526.fac;00003;02;FA;A;00001262;00000007;2;0;2026-05-14;2026-05-14;1411664.6;1420.0;994.13;1;S;86205530973557.0;;;
ac1h0526.fac;00003;02;FA;A;00001263;00000026;2;0;2026-05-15;2026-05-15;960248.45;1420.0;676.23;1;S;86205655229516.0;;;
ac1h0526.fac;00003;02;FA;A;00001264;00000233;2;0;2026-05-15;2026-05-15;84319.6;1420.0;59.38;1;S;86205656507882.0;;;
ac1h0526.fac;00003;02;FA;A;00001265;00000004;2;0;2026-05-15;2026-05-15;647477.4;1420.0;455.97;1;S;86205696630166.0;;;
ac1h0526.fac;00003;05;RC;;00101037;00000275;4;0;2026-05-15;;97767.0;;;;;;2026-05-15;0;
ac1h0526.fac;01900;02;FA;B;19212009;00000221;2;0;2026-05-15;2026-05-15;1532.97;1.0;1532.97;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212016;00000273;2;0;2026-05-15;2026-05-15;145.27;1.0;145.27;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212035;00000212;2;0;2026-05-15;2026-05-15;1324.26;1.0;1324.26;0;S;;;;
ac1h0526.fac;00003;04;NC;A;00000164;00000098;2;0;2026-05-18;2026-05-18;384777.4;1420.0;270.97;1;S;86206009983997.0;;;
ac1h0526.fac;00003;02;FA;A;00001266;00000172;2;0;2026-05-18;2026-05-18;1489239.34;1420.0;1048.76;1;S;86206007993244.0;;;
ac1h0526.fac;00003;02;FA;A;00001267;00000005;2;0;2026-05-18;2026-05-18;244325.2;1420.0;172.06;1;S;86206008871363.0;;;
ac1h0526.fac;00003;02;FA;A;00001268;00000098;2;0;2026-05-18;2026-05-18;384777.4;1420.0;270.97;1;S;86206009610560.0;;;
ac1h0526.fac;00003;02;FA;A;00001269;00000012;2;0;2026-05-18;2026-05-18;384777.4;1420.0;270.97;1;S;86206010277940.0;;;
ac1h0526.fac;00003;02;FA;A;00001270;00000233;2;0;2026-05-18;2026-05-18;84632.0;1420.0;59.6;1;S;86206010633866.0;;;
ac1h0526.fac;00003;02;FA;A;00001271;00000139;2;0;2026-05-18;2026-05-18;5956425.01;1420.0;4194.67;1;S;86206022122181.0;;;
ac1h0526.fac;00003;05;RC;;00101044;00000172;4;0;2026-05-18;;1489239.34;;;;;;2026-05-18;0;
ac1h0526.fac;01900;02;FA;A;00000230;00000006;2;0;2026-05-18;2026-05-18;264.81;1.0;264.81;0;S;;;;
ac1h0526.fac;01900;02;FA;A;00000231;00000136;2;0;2026-05-18;2026-05-18;794.35;1.0;794.35;0;S;;;;
ac1h0526.fac;01900;05;RC;;00001225;00000112;4;0;2026-05-18;;2836.16;;;;;;2026-05-18;0;
ac1h0526.fac;01900;05;RC;;00001231;00000122;4;0;2026-05-18;;424.09;;;;;;2026-05-18;0;
ac1h0526.fac;01900;02;FA;B;19211998;00000132;2;0;2026-05-18;2026-05-18;551.12;1.0;551.12;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19211999;00000045;2;0;2026-05-18;2026-05-18;3796.91;1.0;3796.91;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212000;00000061;2;0;2026-05-18;2026-05-18;5229.9;1.0;5229.9;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212001;00000063;2;0;2026-05-18;2026-05-18;6032.62;1.0;6032.62;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212002;00000056;2;0;2026-05-18;2026-05-18;8491.59;1.0;8491.59;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212003;00000068;2;0;2026-05-18;2026-05-18;2024.45;1.0;2024.45;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212004;00000034;2;0;2026-05-18;2026-05-18;241.6;1.0;241.6;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212006;00000068;2;0;2026-05-18;2026-05-18;485.11;1.0;485.11;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212007;00000050;2;0;2026-05-18;2026-05-18;111.14;1.0;111.14;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212014;00000112;2;0;2026-05-18;2026-05-18;2836.16;1.0;2836.16;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212015;00000221;2;0;2026-05-18;2026-05-18;696.7;1.0;696.7;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212032;00000202;2;0;2026-05-18;2026-05-18;374.33;1.0;374.33;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001272;00000285;2;0;2026-05-19;2026-05-19;693244.0;1420.0;488.2;1;S;86206205929460.0;;;
ac1h0526.fac;00003;05;RC;;00101042;00000285;4;0;2026-05-19;;693244.0;;;;;;2026-05-19;0;
ac1h0526.fac;01900;05;RC;;00001223;00000050;4;0;2026-05-19;;111.14;;;;;;2026-05-19;0;
ac1h0526.fac;01900;02;FA;B;19212011;00000264;2;0;2026-05-19;2026-05-19;112.62;1.0;112.62;0;S;;;;
ac1h0526.fac;00003;05;RC;;00101052;00000165;4;0;2026-05-20;;2082869.79;;;;;;2026-05-20;0;
ac1h0526.fac;01900;05;RC;;00001222;00000144;4;0;2026-05-20;;196.12;;;;;;2026-05-20;0;
ac1h0526.fac;01900;05;RC;;00007732;00000331;4;0;2026-05-20;;8484.73;;;;;;2026-05-20;0;
ac1h0526.fac;01900;02;FA;B;19212012;00000072;2;0;2026-05-20;2026-05-20;760.6;1.0;760.6;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212013;00000142;2;0;2026-05-20;2026-05-20;327.61;1.0;327.61;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212018;00000331;2;0;2026-05-20;2026-05-20;8484.73;1.0;8484.73;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001273;00000298;2;0;2026-05-21;2026-05-21;459987.7;1420.0;323.94;1;S;86216430442321.0;;;
ac1h0526.fac;00003;05;RC;;00007891;00000207;4;0;2026-05-21;;800000.0;;;;;;2026-05-21;0;
ac1h0526.fac;00003;05;RC;;00101046;00000028;4;0;2026-05-21;;1085527.8;;;;;;2026-05-21;0;
ac1h0526.fac;00003;05;RC;;00101047;00000298;4;0;2026-05-21;;459987.7;;;;;;2026-05-21;0;
ac1h0526.fac;01900;05;RC;;00001229;00000066;4;0;2026-05-21;;352.11;;;;;;2026-05-21;0;
ac1h0526.fac;00003;05;RC;;00101045;00000067;4;0;2026-05-22;;4134762.61;;;;;;2026-05-22;0;
ac1h0526.fac;01900;05;RC;;00001230;00000177;4;0;2026-05-22;;128.1;;;;;;2026-05-22;0;
ac1h0526.fac;01900;05;RC;;00001233;00000252;4;0;2026-05-25;;1000.0;;;;;;2026-05-25;0;
ac1h0526.fac;00003;02;FA;A;00001274;00000020;2;0;2026-05-26;2026-05-26;99165.75;1425.0;69.59;1;S;86217041064798.0;;;
ac1h0526.fac;01900;05;RC;;00001232;00000034;4;0;2026-05-26;;1300.0;;;;;;2026-05-26;0;
ac1h0526.fac;01900;05;RC;;00001234;00000293;4;0;2026-05-26;;273.64;;;;;;2026-05-26;0;
ac1h0526.fac;01900;05;RC;;00001235;00000293;4;0;2026-05-26;;401.0;;;;;;2026-05-26;0;
ac1h0526.fac;01900;05;RC;;00007892;00000255;4;0;2026-05-26;;200.0;;;;;;2026-05-26;0;
ac1h0526.fac;01900;02;FA;B;19212022;00000325;2;0;2026-05-26;2026-05-26;238.65;1.0;238.65;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212024;00000249;2;0;2026-05-26;2026-05-26;180.45;1.0;180.45;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212025;00000122;2;0;2026-05-26;2026-05-26;424.09;1.0;424.09;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212026;00000040;2;0;2026-05-26;2026-05-26;349.9;1.0;349.9;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212027;00000068;2;0;2026-05-26;2026-05-26;498.01;1.0;498.01;0;S;;;;
ac1h0526.fac;01900;02;FA;B;19212028;00000250;2;0;2026-05-26;2026-05-26;65.39;1.0;65.39;0;S;;;;
ac1h0526.fac;00003;05;RC;;00101050;00000004;4;0;2026-05-27;;5719334.0;;;;;;2026-05-27;0;
ac1h0526.fac;00003;05;RC;;00101051;00000027;4;0;2026-05-27;;903986.96;;;;;;2026-05-27;0;
ac1h0526.fac;00003;05;RC;;00101056;00000026;4;0;2026-05-27;;960248.45;;;;;;2026-05-27;0;
ac1h0526.fac;01900;05;RC;;00001248;00000273;4;0;2026-05-27;;145.27;;;;;;2026-05-27;0;
ac1h0526.fac;01900;05;RC;;00001253;00000262;4;0;2026-05-27;;533.98;;;;;;2026-05-27;0;
ac1h0526.fac;00003;04;NC;A;00000165;00000139;2;0;2026-05-28;2026-05-28;1013230.35;1395.0;726.33;1;S;86228072736991.0;;;
ac1h0526.fac;00003;02;FA;A;00001275;00000308;2;0;2026-05-28;2026-05-28;376859.7;1435.0;262.62;1;S;86227314931920.0;;;
ac1h0526.fac;00003;02;FA;A;00001276;00000067;2;0;2026-05-28;2026-05-28;1044356.92;1.0;1044356.92;0;S;86228091783036.0;;;
ac1h0526.fac;00003;02;FA;A;00001277;00000067;2;0;2026-05-28;2026-05-28;362784.34;1.0;362784.34;0;S;86228092326097.0;;;
ac1h0526.fac;00003;05;RC;;00007894;00000207;4;0;2026-05-28;;400000.0;;;;;;2026-05-28;0;
ac1h0526.fac;00003;05;RC;;00101048;00000308;4;0;2026-05-28;;376859.7;;;;;;2026-05-28;0;
ac1h0526.fac;00003;05;RC;;00101055;00000005;4;0;2026-05-28;;244325.2;;;;;;2026-05-28;0;
ac1h0526.fac;01900;05;RC;;00001249;00000068;4;0;2026-05-28;;975.0;;;;;;2026-05-28;0;
ac1h0526.fac;00003;05;RC;;00101049;00000233;4;0;2026-05-29;;168951.6;;;;;;2026-05-29;0;
ac1h0526.fac;00003;05;RC;;00101054;00000281;4;0;2026-05-29;;134019.6;;;;;;2026-05-29;0;
ac1h0526.fac;01900;05;RC;;00001238;00000058;4;0;2026-05-29;;400.0;;;;;;2026-05-29;0;
ac1h0526.fac;01900;05;RC;;00001241;00000264;4;0;2026-05-29;;112.62;;;;;;2026-05-29;0;
ac1h0526.fac;01900;02;FA;B;19212153;00000350;2;0;2026-05-29;2026-05-29;538.0;1.0;538.0;0;S;;;;
ac1h0526.fac;00003;02;FA;A;00001278;00000334;2;0;2026-05-30;2026-05-30;154964.4;1.0;154964.4;0;S;86238330332866.0;;;
ac1h0526.fac;00003;02;FA;A;00001279;00000334;2;0;2026-05-30;2026-05-30;260931.2;1.0;260931.2;0;S;86238331147887.0;;;
ac1h0526.fac;00003;02;FA;A;00001280;00000168;2;0;2026-05-30;2026-05-30;11851479.55;1.0;11851479.55;0;S;86238357994182.0;;;
ac1h0526.fac;00003;02;FA;A;00001281;00000168;2;0;2026-05-30;2026-05-30;11626217.97;1.0;11626217.97;0;S;86238358619086.0;;;
ac1h0526.fac;00003;02;FA;A;00001282;00000168;2;0;2026-05-30;2026-05-30;12825047.85;1.0;12825047.85;0;S;86238359224529.0;;;
ac1h0626.fac;00003;05;RC;;00101053;00000046;4;0;2026-06-01;;1374560.0;;;;;;2026-06-01;0;
ac1h0626.fac;00003;05;RC;;00101062;00000004;4;0;2026-06-01;;647477.4;;;;;;2026-06-01;0;
ac1h0626.fac;01900;02;FA;A;00000232;00000136;2;0;2026-06-01;2026-06-01;1126.56;1.0;1126.56;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212029;00000249;2;0;2026-06-01;2026-06-01;258.3;1.0;258.3;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212030;00000058;2;0;2026-06-01;2026-06-01;210.07;1.0;210.07;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212031;00000325;2;0;2026-06-01;2026-06-01;387.68;1.0;387.68;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212036;00000335;2;0;2026-06-01;2026-06-01;128.86;1.0;128.86;0;S;;;;
ac1h0626.fac;01900;05;RC;;00001242;00000045;4;0;2026-06-02;;1898.45;;;;;;2026-06-02;0;
ac1h0626.fac;01900;05;RC;;00001251;00000335;4;0;2026-06-02;;128.86;;;;;;2026-06-02;0;
ac1h0626.fac;01900;02;FA;A;00000233;00000218;2;0;2026-06-03;2026-06-03;604.96;1.0;604.96;0;S;;;;
ac1h0626.fac;01900;05;RC;;00001240;00000218;4;0;2026-06-03;;604.96;;;;;;2026-06-03;0;
ac1h0626.fac;01900;05;RC;;00001243;00000142;4;0;2026-06-03;;327.61;;;;;;2026-06-03;0;
ac1h0626.fac;01900;05;RC;;00001247;00000066;4;0;2026-06-03;;274.19;;;;;;2026-06-03;0;
ac1h0626.fac;00003;05;RC;;00007895;00000334;4;0;2026-06-04;;415895.6;;;;;;2026-06-04;0;
ac1h0626.fac;01900;05;RC;;00001239;00000112;4;0;2026-06-04;;3759.72;;;;;;2026-06-04;0;
ac1h0626.fac;01900;02;FA;B;19212033;00000112;2;0;2026-06-04;2026-06-04;3759.72;1.0;3759.72;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212034;00000221;2;0;2026-06-04;2026-06-04;299.64;1.0;299.64;0;S;;;;
ac1h0626.fac;01900;05;RC;;00001244;00000250;4;0;2026-06-05;;65.39;;;;;;2026-06-05;0;
ac1h0626.fac;01900;05;RC;;00001245;00000249;4;0;2026-06-05;;1420.83;;;;;;2026-06-05;0;
ac1h0626.fac;01900;05;RC;;00001250;00000068;4;0;2026-06-05;;975.0;;;;;;2026-06-05;0;
ac1h0626.fac;01900;05;RC;;00007897;00000040;4;0;2026-06-05;;349.9;;;;;;2026-06-05;0;
ac1h0626.fac;01900;05;RC;;00007963;00000006;4;0;2026-06-05;;700.0;;;;;;2026-06-05;0;
ac1h0626.fac;01900;05;RC;;00007965;00000063;4;0;2026-06-05;;6032.62;;;;;;2026-06-05;0;
ac1h0626.fac;01900;02;FA;B;19212082;00000327;2;0;2026-06-05;2026-06-05;220.0;1.0;220.0;0;S;;;;
ac1h0626.fac;01900;05;RC;;00001246;00000045;4;0;2026-06-06;;1898.46;;;;;;2026-06-06;0;
ac1h0626.fac;01900;05;RC;;00001254;00000072;4;0;2026-06-08;;760.6;;;;;;2026-06-08;0;
ac1h0626.fac;01900;05;RC;;00001255;00000037;4;0;2026-06-08;;286.99;;;;;;2026-06-08;0;
ac1h0626.fac;01900;05;RC;;00007898;00000068;4;0;2026-06-08;;238.9;;;;;;2026-06-08;0;
ac1h0626.fac;01900;02;FA;B;19212085;00000322;2;0;2026-06-08;2026-06-08;82.0;1.0;82.0;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212087;00000342;2;0;2026-06-08;2026-06-08;216.0;1.0;216.0;0;S;;;;
ac1h0626.fac;00003;02;FA;A;00001283;00000275;2;0;2026-06-09;2026-06-09;540661.91;1465.0;369.05;1;S;86239008251766.0;;;
ac1h0626.fac;00003;05;RC;;00101057;00000168;4;0;2026-06-09;;11851479.55;;;;;;2026-06-09;0;
ac1h0626.fac;01900;05;RC;;00001257;00000305;4;0;2026-06-09;;240.0;;;;;;2026-06-09;0;
ac1h0626.fac;01900;05;RC;;00007899;00000212;4;0;2026-06-09;;1000.0;;;;;;2026-06-09;0;
ac1h0626.fac;01900;02;FA;B;19212053;00000037;2;0;2026-06-09;2026-06-09;1330.43;1.0;1330.43;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212054;00000066;2;0;2026-06-09;2026-06-09;540.95;1.0;540.95;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212055;00000166;2;0;2026-06-09;2026-06-09;50.99;1.0;50.99;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212060;00000305;2;0;2026-06-09;2026-06-09;240.0;1.0;240.0;0;S;;;;
ac1h0626.fac;00003;05;RC;;00007936;00000139;4;0;2026-06-10;;10783313.73;;;;;;2026-06-10;0;
ac1h0626.fac;00003;05;RC;;00101058;00000209;4;0;2026-06-10;;16198573.71;;;;;;2026-06-10;0;
ac1h0626.fac;01900;05;RC;;00001276;00000340;4;0;2026-06-10;;183.0;;;;;;2026-06-10;0;
ac1h0626.fac;01900;05;RC;;00001415;00000350;4;0;2026-06-10;;383.99;;;;;;2026-06-10;0;
ac1h0626.fac;01900;05;RC;;00007934;00000342;4;0;2026-06-10;;216.0;;;;;;2026-06-10;0;
ac1h0626.fac;01900;05;RC;;00007935;00000326;4;0;2026-06-10;;306.55;;;;;;2026-06-10;0;
ac1h0626.fac;01900;02;FA;B;19212083;00000340;2;0;2026-06-10;2026-06-10;183.0;1.0;183.0;0;S;;;;
ac1h0626.fac;00003;05;RC;;00007937;00000207;4;0;2026-06-11;;500000.0;;;;;;2026-06-11;0;
ac1h0626.fac;00003;05;RC;;00101059;00000275;4;0;2026-06-11;;540661.91;;;;;;2026-06-11;0;
ac1h0626.fac;00003;05;RC;;00101060;00000005;4;0;2026-06-11;;378557.8;;;;;;2026-06-11;0;
ac1h0626.fac;00003;05;RC;;00101061;00000012;4;0;2026-06-11;;541362.4;;;;;;2026-06-11;0;
ac1h0626.fac;01900;05;RC;;00001278;00000343;4;0;2026-06-11;;115.0;;;;;;2026-06-11;0;
ac1h0626.fac;01900;05;RC;;00007733;00000212;4;0;2026-06-11;;324.26;;;;;;2026-06-11;0;
ac1h0626.fac;01900;05;RC;;00007966;00000339;4;0;2026-06-11;;700.0;;;;;;2026-06-11;0;
ac1h0626.fac;01900;02;FA;B;19212068;00000339;2;0;2026-06-11;2026-06-11;700.0;1.0;700.0;0;S;;;;
ac1h0626.fac;00003;02;FA;A;00001284;00000336;2;0;2026-06-12;2026-06-12;217891.5;1450.0;150.27;1;S;86249532394341.0;;;
ac1h0626.fac;00003;05;RC;;00007938;00000207;4;0;2026-06-12;;1169170.1;;;;;;2026-06-12;0;
ac1h0626.fac;00003;05;RC;;00101073;00000336;4;0;2026-06-12;;217891.5;;;;;;2026-06-12;0;
ac1h0626.fac;01900;05;RC;;00001273;00000300;4;0;2026-06-12;;257.0;;;;;;2026-06-12;0;
ac1h0626.fac;01900;05;RC;;00001274;00000327;4;0;2026-06-12;;220.0;;;;;;2026-06-12;0;
ac1h0626.fac;01900;05;RC;;00001294;00000166;4;0;2026-06-12;;50.99;;;;;;2026-06-12;0;
ac1h0626.fac;01900;02;FA;B;19212081;00000300;2;0;2026-06-12;2026-06-12;257.0;1.0;257.0;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212089;00000343;2;0;2026-06-12;2026-06-12;115.0;1.0;115.0;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212154;00000350;2;0;2026-06-12;2026-06-12;734.0;1.0;734.0;0;S;;;;
ac1h0626.fac;01900;05;RC;;00001256;00000016;4;0;2026-06-15;;1194.3;;;;;;2026-06-15;0;
ac1h0626.fac;00003;02;FA;A;00001285;00000005;2;0;2026-06-16;2026-06-16;270082.92;1455.0;185.62;1;S;86249947689515.0;;;
ac1h0626.fac;00003;02;FA;A;00001286;00000026;2;0;2026-06-16;2026-06-16;1435352.55;1455.0;986.5;1;S;86249952025794.0;;;
ac1h0626.fac;00003;02;FA;A;00001287;00000028;2;0;2026-06-16;2026-06-16;61328.25;1455.0;42.15;1;S;86249959084395.0;;;
ac1h0626.fac;00003;02;FA;A;00001288;00000025;2;0;2026-06-16;2026-06-16;2075964.9;1455.0;1426.78;1;S;86249959895976.0;;;
ac1h0626.fac;00003;02;FA;A;00001289;00000020;2;0;2026-06-16;2026-06-16;161112.15;1455.0;110.73;1;S;86249964109301.0;;;
ac1h0626.fac;01900;02;FA;A;00000235;00000016;2;0;2026-06-16;2026-06-16;1194.3;1.0;1194.3;0;S;;;;
ac1h0626.fac;01900;02;FA;A;00000236;00000006;2;0;2026-06-16;2026-06-16;1007.82;1.0;1007.82;0;S;;;;
ac1h0626.fac;01900;02;FA;A;00000237;00000136;2;0;2026-06-16;2026-06-16;1222.97;1.0;1222.97;0;S;;;;
ac1h0626.fac;01900;02;FA;A;00000238;00000172;2;0;2026-06-16;2026-06-16;191.45;1.0;191.45;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212037;00000068;2;0;2026-06-16;2026-06-16;1053.15;1.0;1053.15;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212038;00000132;2;0;2026-06-16;2026-06-16;722.19;1.0;722.19;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212039;00000058;2;0;2026-06-16;2026-06-16;194.59;1.0;194.59;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212041;00000061;2;0;2026-06-16;2026-06-16;4383.57;1.0;4383.57;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212042;00000045;2;0;2026-06-16;2026-06-16;1200.67;1.0;1200.67;0;S;;;;
ac1h0626.fac;01900;02;FA;B;19212043;00000034;2;0;2026-06-16;2026-06-16;916.7;1.0;916.7;0;S;;;;
